312;"Andrea Scanzi a Mattia Santori: ""Mi sembra un Renzi giovane, il principino dell'invettiva disinnescata, cosa vuole fare da grande?"" ";NONE
313;"Mattia Santori: ""La vera rivoluzione sarebbe procreare"" ";NONE
314;"La precisazione di Mattia Santori: ""Non sono il leader delle Sardine, sono quello più esposto, il martire dei media"" ";NONE
315;Mattia Santori e le sardine se ne fregano del coronavirus: il mondo viene giù, loro presentano il libro conto Salvini ;NONE
316;"Referendum sul taglio dei parlamentari, Mattia Santori: ""Non so ancora come voterò, la mia vita in questo momento non mi permette di approfondire"" ";NONE
317;"Mattia Santori: ""Se M5s non appoggia Bonaccini fa uno sgarbo politico"" ";NONE
318;"Mattia Santori a DiMartedì, la risposta sul ""bambino autistico"". Sconcerto Sallusti, svelato il bluff sardine ";NONE
319;Mattia Santori: “Salvini si è posto come leader a livello di consenso. Bisognava agire, come a Risiko” ;NONE
320;"Mattia Santori: ""Noi un partito? Ecco perché non accadrà mai"" ";NONE
321;Mattia Santori, la «sardina» che ha riempito piazza Maggiore a Bologna: «Prodi? Non lo conosco» ;NONE
322;I 6 punti programmatici delle Sardine commentati da Mattia Santori ;NONE
323;Mattia Santori: «No Casapound in piazza San Giovanni, noi siamo antifascisti, il resto è sciacallaggio ;NONE
324;"La 'sardina' Mattia Santori risponde a Matteo Salvini: ""Vi sembra normale che un politico con il suo seguito aizzi in questo modo?"" ";NONE
325;Le epurazioni delle Sardine: contesta Santori e viene espulso ;NONE
326;VIDEO | Mattia Santori incontra gli operai Whirlpool e indossa la t-shirt 'Napoli non molla' - DIRE.it ;NONE
327;"Sardine a Ravenna. Mattia Santori: ""se si sta zitti, qualcuno parlerà al nostro posto"", per questo siamo in piazza ";NONE
328;"Mattia Santori scende in piazza per Bonaccini: ""Ma non come Sardina"" ";NONE
329;"Mattia Santori, altro disastro dopo il bimbo autistico. ""A noi sardine non interessa chi vince, ma..."" ";NONE
330;“Sardine a passo Duomo”, il fondatore del movimento Roberto Morotti: «Noi non diamo risposte, la politica porti soluzioni» – L’intervista ;NONE
331;Le «Sardine» si tuffano in mare e pubblicano la foto con l’invito: «Chi non vota resta spiaggiato» ;NONE
332;Fatture false, in 70 verso il processo a Reggio Emilia ;NONE
333;Al ‘Calbi’ domani fischierà Ilaria Bianchini di Terni ;NONE
334;"Sardine, i fondatori: ""Un partito sarebbe mettere confini al mare"" ";NONE
335;"""L’Asp trovi un modo per garantire le visite"" ";NONE
336;"""Da mesi vedo mio marito solo da dietro un vetro"" ";NONE
337;"Rossini (CGIL) sul trasporto degli alunni: ""Esprimiamo forte disappunto in merito a quanto dichiarato dalle assessore comunali Ceccarelli e Morotti"" ";NONE
338;Libro sardine pubblicato dalla casa editrice Einaudi: le polemiche ;NONE
339;Utili di Marche Multiservizi, il Comune di Pesaro risponde alla Lega: «Sono mal informati» ;NONE
340;«Non strumentalizziamo Bibbiano». L’appello delle Sardine alla Lega: «Rinunciamo a quella piazza: noi e voi» – Il video ;NONE
341;"Le Sardine in piazza a Bologna: ""Siamo 40mila, il sovranismo si può battere"" ";NONE
342;Pd risponde alla lettera delle sardine: “Sono ossigeno, ma ora si occupino delle periferie” ;NONE
343;Sardine: chi sono, cosa vogliono e perché questo nome ;NONE
344;Serie D giornata 1, il programma e le designazioni arbitrali ;NONE
345;"Ecco chi c'è (davvero) dietro al movimento delle ""sardine"" ";NONE
346;Ora le “6.000 sardine” sono un marchio: registrato il simbolo all’Ue ;NONE
347;"""Sardine"", chi sono gli ideatori del flash mob contro Salvini e perché si chiamano così ";NONE
348;I leader delle Sardine: 'Siamo il nemico numero uno del populismo non solo in Italia' ;NONE
349;Oscurata la pagina Facebook delle “6.000 sardine”. Gli autori: “Colpa delle ‘segnalazioni'” ;NONE
350;"Sardine e Pinguini, la politica torna alle metafore ""animali"". È scontro - Ancona ";NONE
351;Rimini, le #sardine diventano #saraghine: in piazza Cavour domenica 24 alle 17 ;NONE
352;"""Le sardine non esistono"": la storia del fenomeno diventa un libro, per Einaudi Stile Libero ";NONE
353;Olbia: le sardine pronte a invadere la città ;NONE
354;Il fish-mob ora va in tour: “Suoniamo la sveglia” ;NONE
355;Cgil Pesaro: «I conducenti dei bus non possono essere sceriffi, il Comune di Pesaro sbaglia» ;NONE
356;Anche Ferrara adesso ha le sue 'Sardine' – Ferrara24ore ;NONE
357;I fondatori delle Sardine ospiti a Treviso da Luciano Benetton e Olivero Toscani: sui social scoppia la bufera . ;NONE
358;Care Sardine, evitate di suicidarvi - micromega-online - micromega ;NONE
359;"Sardine, Toti: ""Chi di Benetton ferisce di Benetton perisce. Quella foto è surreale"" ";NONE
360;Quanto dureranno le “sardine”? ;NONE
361;SARDINE EXPAT, IL MOVIMENTO SBARCA IN OLANDA: “ANCHE QUI C'È IL SOVRANISMO. E QUESTA VOLTA GLI STRANIERI SIAMO NOI” - di Agnese Soverini ;NONE
362;Avanzano le teste di serie, domani già tre finali ;NONE
363;Regionali, Meloni contro le Sardine: “Hanno violato la par condicio, noi unici vincitori” ;NONE
364;Sardine, il 17 gennaio conferenza stampa nazionale a Bologna ;NONE
365;I fondatori delle Sardine si tuffano in mare: «Ora al voto, abbiamo fatto il nostro» ;NONE
366;Chi è Mattia Santori, l’ideatore del movimento delle Sardine ;NONE
367;La sardina si è schierata contro il leader della Lega ;NONE
368;Salvini aggredito al comizio? Per la sardina se l'è cercata... ;NONE
369;Sardine in piazza per il No. «Ma Zingaretti ha ragione» | il manifesto ;NONE
370;Referendum, M5s in piazza per il Vota Sì Day. La sardina Santori si presenta al comizio di Di Maio in… ;NONE
371;“Basta indagini a orologeria” la sardina Jasmine Cristallo contro le inchieste durante la campagna elettorale ;NONE
372;La Lega contro il prete-Sardina, scoppia la guerra delle magliette ;NONE
373;Sardine ad Ancona senza pienone «Ma può ancora andare come in Emilia» ;NONE
374;Nuove luci sulle strade a Calcinaia Al via lavori per 90mila euro ;NONE
375;"Santori soffia sull'attacco a Salvini: ""Il suo staff si è sfregato le mani"" ";NONE
376;Museo - Folle rapina a Città del Messico, la storia vera | HotCorn.com ;NONE
377;Murale per Ennio Morricone, il ricordo del genio della musica recentemente scomparso ;NONE
378;Sardine, ricette e caratteristiche: il pesce più famoso del momento ;NONE
379;La sardina è un follower, si muove ottusamente in branco, con lo sguardo fisso dei servi, senza un briciolo di identità - ItaliaOggi.it ;NONE
380;Regionali Liguria, il Sardina-pensiero su Sansa: “Soluzione per innovare il centrosinistra” ;NONE
381;Il sindaco delle Sardine ;NONE
382;"Chi sono le ""sardine"": storia di un movimento e del suo nome ";NONE
383;La sardina Santori fa lo spot al governo. Ma i numeri sono un disastro ;NONE
384;"La Sardina Mattia Santori: ""Non siamo mai scomparsi, durante la quarantena portavamo la spesa e abbiamo lanciato campagne di raccolta fondi"" ";NONE
385;"Pisa, insultata e minacciata una militante delle Sardine: ""Beduina torna al tuo paese"" ";NONE
386;Sardina vecchia fa buon brodo. Forse ;NONE
387;La sardina bullizzata sul web da Salvini: «Basta, lascio il movimento. Non è democratico» ;NONE
388;Cosa vuol dire essere una sardina - VareseNews ;NONE
389;Aggressione omofoba alla Sardina Lorenzo Donnoli: “Ha urlato fr**io di merda e ha tentato di picchiarmi” ;NONE
390;Clamoroso: il Papa telefonò e incoraggiò la sardina in campagna elettorale ;NONE
391;"""A casa per colpa di Salvini"". Ma la sardina si è inventata tutto ";NONE
392;Sardine che bontà: tutti i benefici e le proprietà ;NONE
393;Si inaugura sabato 26 settembre il murale dedicato a Morricone e Tornatore. Parte anche il mercatino dell'antiquariato ;NONE
394;Taglio dei parlamentari, le Sardine si schierano per il No al referendum: “Riforma demagogica e… ;NONE
395;"La sardina al Giornale: ""Analfabeti"". Il commento choc del fan: ""Rimpiango le Br"" ";NONE
396;"Zagrebelsky: ""Ho scoperto la sardina che è in me"" ";NONE
397;"La sardina espulsa: ""I pesciolini servono a portare voti da M5s al Pd"" ";NONE
398;"Uccide e cucina il gatto La sardina Meryem: ""È la fame. Capisco"" ";NONE
399;"Chi è veramente la ""sardina"" col velo che insulta Salvini ";NONE
400;Sardine, boom anche al mercato: vendite +15% ;NONE
401;Lite tra i leader delle Sardine e una sardina lucana: “Chi vi ha scelto?” ;NONE
402;"Un terremoto travolge le sardine: ""Non sono un movimento democratico"" ";NONE
403;"La sardina del Sud ora sbrocca: ""Vergognatevi, sarà guerra civile"" ";NONE
404;Dichiarazione shock della sardina Santori: “Una patrimoniale per tutti gli italiani” ;NONE
405;La sardina Wanda di 85 anni: «Non chiamatemi nonna» ;NONE
406;Niccolò, la Sardina in quarantena ;NONE
407;Salvini tamarro più sexy di una Sardina ;NONE
408;"L'odio antifascista della Sardina: ""Per loro legge della giungla"" ";NONE
409;"La sardina all'attacco: ""Chi torna dal Nord e porta il virus è un criminale"" ";NONE
410;"Per i nostri lettori è ""sardina"" la parola dell'anno ";NONE
411;Sardine: chi sono gli ideatori del movimento e perché si chiamano così ;NONE
412;La sardina Santori: la stagione delle piazze forse è finita | il manifesto ;NONE
413;Le Sardine pubblicano la biografia del leader Santori: «Un sognatore, vulcano di idee» ;NONE
414;La Sardina si sente già capopartito ;NONE
415;La triste storia della sardina Ogongo: cerca la scissione ma finisce per autoespellersi ;NONE
416;Fazio? Un allevatore di Sardine ;NONE
417;"La fine ingloriosa delle sardine: ""Ci prendiamo una pausa"" ";NONE
418;Sardine, c’è chi grida all’espulsione. La replica: «Mai espulso nessuno: non siamo un partito» ;NONE
419;La gogna leghista sulla Sardina che “comprende” il giovane immigrato ;NONE
420;"Il veleno della sardina col velo ""Salvini? Stupido e ignorante"" ";NONE
421;Il delirio mistico della sardina Cristallo: “Silvia Romano come la Madonna” ;NONE
422;Goya dipinse una sardina e qualcuno se la mangiò.. ;NONE
423;La sardina Jasmine Cristallo: “L'emergenza è la paura che genera odio” ;NONE
424;Psicopatologia della sardina ;NONE
425;Patrimoniale, la follia della Sardina Santori: “Tutti diano l’1%” ;NONE
426;"Il delirio della sardina: ""Coronavirus? Situazione simile al fascismo"" ";NONE
427;Donnoli la sardina: «Siamo milioni, siamo i più competenti» ;NONE
428;Sardine: chi sono, cosa vogliono e come sono nate ;NONE
429;Com’è la sardina? ;NONE
430;"Wanda, la Sardina più anziana d'Italia: ""Non chiamatemi 'nonna'"" ";NONE
431;Il marito della sardina si dissocia da Hamas. Ecco i post che lo smentiscono ;NONE
432;Metti un pettirosso a dialogare con una sardina | il manifesto ;NONE
433;La sardina dice basta, la sardina risolve ;NONE
434;Se una Sardina vuole decidere chi può usare i social network ;NONE
435;Dalla sardina Santori al costituzionalista Tesauro: referendum, ecco chi dice bugie sul rapporto tra numero… ;NONE
436;L’ex sardina Ogongo: «Sono manovrate, in piazza andrà meno gente» ;NONE
437;Vi racconto come la Sardina Santori lavora (senza saperlo) per Salvini ;NONE
438;Giulia Bodo: la sardina “contro l’odio” che attacca i morti ;NONE
439;Sardine a Napoli, dopo il flop Santori espelle il leader napoletano e lui attacca: «Non sono... ;NONE
440;"Le Sardine: ""Unica mascherina utile è quella della cultura"" - DIRE.it ";NONE
441;"""Guardate che carica…"". Polemica su post Salvini contro sardina, che lo querela ";NONE
442;"Cara ""sardina"", in tempi come questi fai quello che capisci: taci ";NONE
443;Il pesce icona di Cristo preso per “sardina” ;NONE
444;"Sardine, Jasmine Cristallo: ""Siamo diversi dal M5S, siamo stati strumentalizzati"" ";NONE
445;Perché Sardine e Grillini sono mondi diversi che non si incontreranno mai ;NONE
446;Addio Sardine, ma l'obiettivo è raggiunto: Emilia Romagna ha abboccato ;NONE
447;Flash mob sardine anche a Reggio Emilia e a Rimini ;NONE
448;"Bologna, le ""sardine"" contro Salvini: come sono nate e perché si chiamano così ";NONE
449;"""Così Renzi rientrerà nel Pd"" Il retroscena sull'ex segretario ";NONE
450;"Sorrento, si mobilitano le ""fravaglie gialle"" per l'arrivo di Salvini: è tam tam sui social ";NONE
451;"Rimini, domenica 24 manifestazione delle ""sardine"" intitolata ""Un pesce palla per Salvini"" ";NONE
452;Elezioni regionali in Emilia-Romagna. Sardine-Lega, ultima sfida a Bibbiano ;NONE
453;Sardine, dopo il successo di Bologna e Modena il movimento cresce: migliaia di adesioni da Milano a Genova,… ;NONE
454;"""Bari non abbocca"", il 7 dicembre le sardine anti-Salvini in piazza Ferrarese: per un'Italia più libera e giusta - Il Quotidiano Italiano ";NONE
455;"Regionali, le sardine: ""Ci avete umiliati, ma alla fine avete perso"" ";NONE
456;La vergognosa foto di Emiliano che può stravolgere le Regionali ;NONE
457;"La sardina getta la maschera: ""Vado in piazza per Bonaccini"" ";NONE
458;Bonaccini vince in Emilia Romagna. Il Pd ferma Salvini. Crolla il M5S ;NONE
459;Le “sardine contro Matteo Salvini“ si moltiplicano in Emilia Romagna ;NONE
460;“Savona non abbocca”: migliaia di “Sardine” pronte ad invadere la città ;NONE
461;L'Emilia Romagna resta “rossa” ;NONE
462;"Sardine Emilia Romagna, il messaggio post elezioni. ""Adesso tocca a noi"" ";NONE
463;Le Sardine trionfano in Emilia: «Ora basta tv e giornali» ;NONE
464;Battipaglia. Cresce il Movimento delle Sardine in città ;NONE
465;Da Marsala a Bologna, parla Enrico Parrinello: “Vi racconto come sono nate le sardine” ;NONE
466;Dei gattini per mangiarsi le 'sardine': l'ironia social di Salvini che inquieta il web ;NONE
467;"I 'pinguini' contro le 'sardine': ""Sono come zecche, ce le mangiamo"" - DIRE.it ";NONE
468;Elezioni regionali dell'Emilia-Romagna. Hanno vinto Bonaccini e le Sardine, hanno perso Salvini e la destra ;NONE
469;Seimila Sardine Umbria: Nasce il movimento contro la propaganda leghista fondata sull'odio ;NONE
470;Sardine, il Direttivo Nazionale di Bologna indice un Congresso nazionale: entro fine gennaio le date ;NONE
471;Il savonese Andrea Garreffa tra i giovani che hanno organizzato il flash mob 6000sardine ;NONE
472;"Sardine ora e poi? ""Saranno anticorpo permanente"". E intanto la n.1 va in piazza da Bonaccini - DIRE.it ";NONE
473;"Regionali Emilia-Romagna, Sardine: ""Avete suonato un 'campanello' di troppo"" - DIRE.it ";NONE
474;Movimento delle sardine a Rimini, l'appuntamento è alla Vecchia Pescheria ;NONE
475;Matteo Salvini a Bologna, piazza anti-Lega stracolma | Idranti contro il corteo dei centri sociali ;NONE
476;Sardine alla corte di Benetton. E ora imbarcano pure Toscani ;NONE
477;"""Padova non si lega"": torna la manifestazione della Sardine al Portello ";NONE
478;Come sono le sardine? ;NONE
479;La Toscana non si lega, il movimento delle sardine organizza la piazza di Firenze ;NONE
480;Le Sardine di Barcellona scendono in piazza il 19 gennaio ;NONE
481;"Matteo Salvini infiamma i suoi elettori a Ravenna e dà la carica per ""mandare a casa"" il Pd per la prima volta ";NONE
482;Le Sardine di Ravenna in piazza il 4 dicembre. Parla Giulia, 20 anni, sardina fra le sardine, che vuole un'altra politica ;NONE
483;Coronavirus, indice di contagio: regione peggiore l'Emilia Romagna ;NONE
484;La moltiplicazione dei pesci. Spuntano sardine in tutta Italia ;NONE
485;Come nuotano queste sardine: da Torino a Bari, un mare di flash mob ;NONE
486;Ogni mattina un populista si sveglia ed è stato battuto dalle sardine ;NONE
487;«Piacenza non si Lega», le sardine in piazza Duomo ;NONE
488;Nuova mobilitazione delle Sardine di Piacenza, flash mob giovedì in piazza Duomo ;NONE
489;Elezioni regionali, Sardine: “Ora inizia fase più dura, saremo ovunque si voterà” ;NONE
490;Sardine, il vero effetto del movimento di piazza ;NONE
491;Sardine, come si crea un mito - L'Unico ;NONE
492;"Le ""sardine"" spuntano anche a Latina: si prepara la protesta ";NONE
493;Le sardine in piazza: “Ragusa non si lega” (o quasi) FOTO E VIDEO ;NONE
494;Sardine, dal flash mob del 14 novembre ai 40mila in piazza VIII Agosto ;NONE
495;Emilia-Romagna, Borgonzoni e Bonaccini, la vittoria in un pugno di voti: quanto servirà ai due per governare ;NONE
496;Prodi, la moglie in piazza contro Salvini: “La gente non è scema. Emilia vinceremo noi” ;NONE
497;La rivincita del pesce azzurro ;NONE
498;Sardine - Piacenza supera quota 2mila follower ;NONE
499;SARDINE ;NONE
500;Nei numeri la strage nascosta: la provincia più martoriata è in Emilia ;NONE
501;Da Nord a Sud, invasione delle sardine. Tante nuove piazze scuotono l'Italia ;NONE
502;Savona, è il giorno delle “Sardine”: in migliaia pronte ad invadere la città ;NONE
503;Elezioni regionali, le Sardine: “Missione compiuta. Ma ora inizia la fase più dura: noi ci saremo” ;NONE
504;Chi sono le sardine? Una trasformazione dei grillini? ;NONE
505;Sardine Forlì, il 12 dicembre saranno in piazza Saffi ;NONE
506;"Il biglietto di Salvini: ""Inutile attaccare i grillini, ormai sono scomparsi"" ";NONE
507;Il segretario giovanile del Pd: “Bonacini e le Sardine i vincitori: Zingaretti riformi il partito” ;NONE
508;Sardine a Palermo, migliaia di persone in piazza contro l'intolleranza. “Questa città non abbocca” ;NONE
509;"Il sindaco di Rimini a Salvini che attacca le sardine: ""Su, fa il bravo va a casa ...” ";NONE
510;Le Sardine, non sono pesce in scatola, ma un movimento politico vivo che contrasta la destra ;NONE
511;Gregoretti, via libera al processo a Salvini. La maggioranza diserta il voto ;NONE
512;"Sardine giovedì in piazza a Genova: ""Non abbocchiamo"" - DIRE.it ";NONE
513;Sardine a Roma. L'entusiasmo della partecipazione è il miglior fertilizzante della democrazia ;NONE
514;Genova, 8.000 sardine in piazza per dire no all'odio ;NONE
515;Padovan massacra CR7: Nessuno più abbocca, fa solo numeri da circo | Calcio | Calcio ;NONE
516;La scomparsa dei Becconi: perché in Romagna non ci sono più ;NONE
517;Sardine, lo spot elettorale per Bonaccini divide la sinistra e la piazza ;NONE
518;"Così l'Emilia Romagna stanga i disabili. ""È uno scandalo targato Pd"" ";NONE
519;Quella delle sardine è una piazza contro tutta la politica italiana ;NONE
520;Sardine: andremo a Bibbiano, simbolo di sciacallaggio della Lega ;NONE
521;"Le sardine: sono anti-Lega e di sinistra. E adesso spuntano da Torino a Palermo: ""I partiti restino fuori"" ";NONE
522;Nasce anche a San Benedetto il Movimento delle Sardine. Lo ha creato Marco Calvaresi ;NONE
523;Le sardine litigano. Di nuovo ;NONE
524;Sbarchi e Covid, tre casi positivi A Caltanissetta migranti in fuga ;NONE
525;Sardine, i fondatori svelano il loro futuro dopo le regionali ;NONE
526;La forza delle sardine era la loro innocenza. Ma ora la stanno perdendo (di M. Revelli) ;NONE
527;"6mila sardine, ecco la prova: la piazza ""manovrata"" dal Pd ";NONE
528;FOTO | Sardine, arriva la maglietta: 'Radical chic' colpisce ancora - DIRE.it ;NONE
529;Sardine, pienone a Firenze. A Napoli una pernacchia collettiva ;NONE
530;"Sardine ""pensionate"". È la fine di un bluff ";NONE
531;Bonaccini punge Salvini: «Non suona più i campanelli ora» e spinge ancora per il Mes ;NONE
532;“Bologna non si Lega”, il flash mob delle “sardine” riempie pacificamente piazza… ;NONE
533;Comunicato Parma: “Se non ci danno spiegazioni, contro il Bologna non convochiamo Kurtic” ;NONE
534;Festini con minorenni a Bologna, ai domiciliari ex candidato della Lega alle regionali ;NONE
535;Armi geoculturali, Formentini spiega perché la Lega dice no alle statue velate ;NONE
536;"Festini sesso e droga con minori | Ai domiciliari Cavazza, l'ex candidato alle regionali che scriveva: ""Giù le mani dai bambini"" ";NONE
537;Sosta a pagamento e strisce blu anche in periferia: ecco dove ;NONE
538;Taglio parlamentari, a Bologna si mobilita il “No” al referendum ;NONE
539;Gli appuntamenti di sabato 26 settembre a Bologna e dintorni: al Dlf i The Menlove ;NONE
540;Sardine, dalla sorpresa di Bologna alla scommessa di Roma: il racconto del percorso (attraverso 10 piazze)… ;NONE
541;Salvini a Bologna oggi, il video delle 'Sardine in piazza' ;NONE
542;Salvini a Bologna, ei centri sociali annunciano un corteo: “Bologna è partigiana” ;NONE
543;I motivi del No al referendum che taglia il numero dei parlamentari, a Bologna si scende in piazza ;NONE
544;Colpevole ;NONE
545;"De Silvestri si presenta: ""Bologna mi ha dato nuovi stimoli, farò bene. Con Siniša c'è un rapporto forte"" ";NONE
546;"San Bernardo Cantù, una partenza in salita a Bologna:""Carichi per una grande sfida"" ";NONE
547;Salvini al PalaDozza di Bologna, data. La Lega apre la campagna d'Emilia Romagna ;NONE
548;La Lega apre a Tonelli: «Confrontiamoci sui temi» ;NONE
549;Benevento, Inzaghi: «Sono fierodi questa squadra ;NONE
550;“Bologna non si Lega”, piazza Maggiore piena per la manifestazione contro il centrodestra ;NONE
551;Venezia, Treviso, Virtus e Fortitudo Bologna. Domande e risposte sul campionato di basket ;NONE
552;“Modena non si Lega”, il flash mob delle ‘sardine’ riempie piazza Grande: le immagini… ;NONE
553;Villa Inferno a Bologna, ai festini altre adolescenti: si indaga su diverse case ;NONE
554;"Tra le statue dei partigiani di porta Lame: ""Bologna non si Lega!"" - Zic.it ";NONE
555;Villa Inferno Bologna, un indagato svela le regole dei festini ;NONE
556;Bargi (Lega): “sui 600 euro attacchi infami. Ho ricevuto anche minacce” ;NONE
557;Cosa accadeva a Villa Inferno? Festini con coca e sesso. L’indagine partita dalla mamma della minore ;NONE
558;Salvini a Bologna: quattro contro-iniziative, al Paladozza rimozione auto e deviazioni al traffico ;NONE
559;Ecco la nuova maglia di gioco, un omaggio alla Polisportiva ;NONE
560;"""Frana dimenticata sulla provinciale 43"" ";NONE
561;Servizi pre e post scuola Bologna,Zaccaria'Con Regione confronto aperto' ;NONE
562;Salvini a Bologna, Pd contro il post del leghista Capitanio: “Ha paragonato i manifestanti agli… ;NONE
563;Festini con minori a Villa Inferno, l’ex candidato della Lega Cavazza: “Nessuna era costretta” ;NONE
564;"Alla Lega la piazza principale di Bibbiano, Questura ""sposta"" le Sardine. Attivisti oggi a Bologna ";NONE
565;Fortitudo Bologna: Stefano Mancinelli verso il forfait contro Roma ;NONE
566;A Imola vince il centrosinistra, la Lega arretra ;NONE
567;Elezioni comunali Imola 2020: i nomi degli eletti in consiglio comunale ;NONE
568;GdM – Palmieri presenta Adjapong: “È un calciatore che non si tira mai indietro: si farà apprezzare dai tifosi salentini” ;NONE
569;"Le ""sardine"" contro Matteo Salvini si moltiplicano in Emilia e in tutta Italia, da Torino a Sorrento ";NONE
570;"La Lega sbarca in centro città: ""Nuova sede"" ";NONE
571;"Il 30 novembre Salvini a Firenze. Le ""sardine"" pronte alla piazza ";NONE
572;Calcio in tv, via alla stagione su Sky: 266 partite in esclusiva (ma c'è l'incognita sul futuro) ;NONE
573;Comunali 2021, la Lega si scalda: Salvini a Bologna per la nuova sede ;NONE
574;De Laurentiis positivo all’Assemblea di Lega, Fenucci in isolamento fiduciario ;NONE
575;I 5 Stelle che si vogliono intestare la piazza di Bologna contro Salvini ;NONE
576;Virtus Bologna, Luca Baraldi ''Le Lega Basket valuti con attenzione se partire senza pubblico'' - Serie A ;NONE
577;Salpa a 91 anni per il giro d’Italia a vela: “Voglio vivere” ;NONE
578;"Sardine, pronto raduno a Imola. E Lega: ""Passino da noi a firmare vs il MES"" ";NONE
579;Effetto citofonata di Salvini al Pilastro di Bologna: alle Regionali la Lega non va oltre il 20%, Pd al 41% ;NONE
580;Coronavirus, 6mila piantine colorano Piazza Maggiore a Bologna. Le Sardine: “In vendita per sostenere… ;NONE
581;Bologna non è Berlino. I leghisti filorussi peccano in geografia ;NONE
582;Storia inquietante di Elio Ciolini, ricercato depistatore nero individuato in Centrafrica ;NONE
583;Anticipo Girone B: Legnago Salus raggiunge Vis Pesaro nel finale ;NONE
584;Bologna, camion della Lega si incastra sotto il ponte. Ironia sui social: “In Emilia non passa” ;NONE
585;"Salvini in Piazzola, contestazioni e selfie: ""Vinciamo noi"", ""In Emilia non accadrà mai"" | VIDEO ";NONE
586;Sì, questa è una una foto della manifestazione delle “sardine” a Bologna ;NONE
587;"Calciomercato - La Liga ""blocca"" Messi. In Serie A, Cagliari e Benevento scatenate. Bologna FC, continua la caccia a Supryaga. ";NONE
588;Per la storia del PalaDozza Salvini è un estraneo malvoluto e detestato - Zic.it ;NONE
589;Salvini a Bologna, il flash mob delle 'sardine' in piazza Maggiore. Video ;NONE
590;Salvini a Bologna: le sardine rosse contro il Paladozza leghista ;NONE
591;'Bibbiano non si lega', in piazza anche le Sardine: 'Abbiamo inceppato la macchina dell'odio' ;NONE
592;"Salvini a Bologna, pullman dalla Lombardia: ""Questa volta non può barare sui numeri"" ";NONE
593;Bologna, festini con minorenni: ai domiciliari un ex candidato della Lega alle regionali ;NONE
594;Flavia Franzoni: “Io c'ero tra le sardine di Bologna. Ma ora lasciamo respirare questa piazza” ;NONE
595;"Mattia, la 'sardina' che ha riempito Piazza Maggiore contro Matteo Salvini: ""Non conosco Prodi"" ";NONE
596;"Salvini a Borgo Panigale con i No Tram: ""Se vinciamo lo blocchiamo"" | VIDEO ";NONE
597;Merola: “Le sardine nate a Bologna? Non è un caso. E in Emilia-Romagna la Lega non passerà” ;NONE
598;Il modello Salvini forse non funziona più ;NONE
599;Che cosa dicono le piazze contrapposte di Bologna tra Bonaccini e Borgonzoni ;NONE
600;"Sardine riunite a Firenze ""La Toscana non si Lega"" ";NONE
601;"Salvini a Bologna con Lucia Borgonzoni: ""Al Palazzo dello Sport comincia la rinascita dell'Emilia"" ";NONE
602;Bologna, nasce il “manifesto delle Sardine” anti-Lega: “Cari populisti la festa è finita ;NONE
603;"Discarica rifiuti di Rio d’Orzo Facci (Lega): ""Era stata cancellata Perché il progetto va avanti?"" ";NONE
604;"Elezioni Emilia Romagna 2020, Salvini a Bologna. ""Ecco la risposta all'ok al mio processo"" ";NONE
605;Sardine a Bologna il 19 gennaio: «Evento destinato a rimanere nella storia» ;NONE
606;Bologna, a piazza Maggiore spunta il pinguino anti-sardine ;NONE
607;Palermo non si Lega, venerdì 22 la manifestazione delle “sardine” ;NONE
608;Guida all’Asta, i centrocampisti: i top e non solo, ecco titolari, low cost e chi evitare ;NONE
609;BOLOGNA: MIGRANTI E ANTIRAZZISTI IN PIAZZA PER DIRE BASTA ALLO SFRUTTAMENTO ;NONE
610;Sardine, è doveroso porsi una domanda. E la risposta è un fallimento ;NONE
611;Sardine indigeste per Salvini. Da Nord a Sud monta la protesta. Dopo Bologna, flash mob in tutta Italia contro la Lega. Il leader del Carroccio preoccupato ora cerca il dialogo ;NONE
612;Piovono sardine 21/11/2019 ;NONE
613;"""L'Emilia-Romagna non ti accetta"", Salvini contestato a Ozzano ";NONE
614;Rimini, Salvini abbraccia Lino Banfi e Serena Grandi. Le sardine in piazza Cavour ;NONE
615;Bologna, le ‘sardine’ vanno controcorrente. Ma se non cambiano finiranno fritte in padella ;NONE
616;Focolaio covid a Bologna: le letture opposte di SI e Lega ;NONE
617;Emilia Romagna, le ‘sardine’ fanno tornare un po’ di ottimismo: c’è ancora voglia di… ;NONE
618;Sardine a Roma: “Siamo in 7mila. Le nostre piazze non sono riempite dai pullman” ;NONE
619;"SALVINI A LECCO, M5S: ""RISPETTI LE MISURE ANTI-COVID"". LA LEGA RASSICURA ";NONE
620;La Lega di Salvini perde voti ma il leghismo è più vivo che mai… ;NONE
621;Il movimento anti-Salvini tra sardine, pescatori di elettori e marinai incerti ;NONE
622;Conte: “Quota 100 non sarà rinnovata”. Ira di Salvini ;NONE
623;Sabrina Ferilli pronta a votare per Virginia Raggi, Matteo Salvini: «Non vive tra le buche e nella sporcizia» ;NONE
624;L’asse Zaia-Meloni è la trappola perfetta per rottamare definitivamente Matteo Salvini ;NONE
625;Salvini verso il ridimensionamento. Troppi errori tattici del leader leghista ;NONE
626;La disco-destra di Flavio Briatore e i grandi pronostici di Matteo Salvini: vota il peggio ;NONE
627;"Contestato e sotto pressione giudiziaria, Salvini fa la vittima: ""Odio contro di me"" ";NONE
628;Regionali Valle d’Aosta, delusione per Salvini: Lega primo partito ma va verso l’opposizione ;NONE
